OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,EL_DEB[123],CS_DEB[123],AMATEUR,EXPERT,AMATEUR_MAJOR,HAND
588017702932971649,34,32,2,0,0,2,0,0,0.941,0.059,0.000,0.000,0.059,0.000,0.000,0.876,0.124,0.997,0.003,U,M,0,0
587722983890092244,23,16,6,1,0,5,1,0,0.696,0.261,0.043,0.000,0.217,0.043,0.000,0.499,0.449,0.526,0.474,U,M,0,0
588298661963366548,36,19,3,0,2,1,0,14,0.528,0.083,0.000,0.056,0.028,0.000,0.389,0.496,0.108,0.942,0.058,U,M,0,0
587741722820214955,55,5,44,37,1,6,3,3,0.091,0.800,0.673,0.018,0.109,0.055,0.055,0.031,0.855,0.035,0.965,S,L,1,1
587739505007132795,62,9,52,1,46,5,1,0,0.145,0.839,0.016,0.742,0.081,0.016,0.000,0.039,0.943,0.040,0.960,S,L,1,-1
587739405708754981,29,8,16,9,1,6,3,2,0.276,0.552,0.310,0.034,0.207,0.103,0.069,0.063,0.723,0.080,0.920,U,L,1,1
588298661963366568,34,1,29,1,21,7,2,2,0.029,0.853,0.029,0.618,0.206,0.059,0.059,0.007,0.873,0.008,0.992,S,L,1,-1
588298661963432018,36,28,5,0,1,4,3,0,0.778,0.139,0.000,0.028,0.111,0.083,0.000,0.778,0.139,0.886,0.114,U,M,0,0
588017626692518031,59,3,51,44,0,7,3,2,0.051,0.864,0.746,0.000,0.119,0.051,0.034,0.008,0.904,0.009,0.991,S,L,1,1
587738947220996224,27,0,27,0,27,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587739721898066015,23,1,22,2,17,3,0,0,0.043,0.957,0.087,0.739,0.130,0.000,0.000,0.043,0.957,0.043,0.957,S,L,1,-1
588009370691436779,69,31,36,0,26,10,2,0,0.449,0.522,0.000,0.377,0.145,0.029,0.000,0.175,0.787,0.330,0.880,S,L,1,-1
588011124113801349,59,31,27,1,1,25,1,0,0.525,0.458,0.017,0.017,0.424,0.017,0.000,0.525,0.458,0.534,0.466,U,M,0,0
587726015071518842,59,8,46,44,0,2,2,3,0.136,0.780,0.746,0.000,0.034,0.034,0.051,0.057,0.854,0.063,0.937,S,L,1,1
587724648185856100,32,31,1,0,0,1,0,0,0.969,0.031,0.000,0.000,0.031,0.000,0.000,0.920,0.080,0.920,0.080,E,M,0,0
587732771056975941,23,0,17,17,0,0,0,6,0.000,0.739,0.739,0.000,0.000,0.000,0.261,0.000,0.739,0.000,1.000,U,L,1,1
588017567100764342,25,11,13,9,1,3,1,0,0.440,0.520,0.360,0.040,0.120,0.040,0.000,0.155,0.791,0.280,0.823,S,L,1,1
588848899378380978,26,0,26,25,0,1,0,0,0.000,1.000,0.962,0.000,0.038,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587739096989827184,34,1,27,0,15,12,0,6,0.029,0.794,0.000,0.441,0.353,0.000,0.176,0.011,0.810,0.013,0.987,U,L,1,-1
587735697517707396,59,44,13,5,1,7,2,0,0.746,0.220,0.085,0.017,0.119,0.034,0.000,0.423,0.523,0.447,0.553,U,L,0,1
587741602032451617,28,0,28,0,28,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587726015071518869,29,10,18,0,15,3,1,0,0.345,0.621,0.000,0.517,0.103,0.034,0.000,0.141,0.818,0.260,0.854,S,L,1,-1
587726015608389803,27,21,5,0,0,5,1,0,0.778,0.185,0.000,0.000,0.185,0.037,0.000,0.643,0.316,0.798,0.324,U,M,0,0
587734893829423175,62,19,40,1,27,12,3,0,0.306,0.645,0.016,0.435,0.194,0.048,0.000,0.104,0.838,0.217,0.965,U,L,1,-1
588017978893336671,67,5,61,3,45,13,1,0,0.075,0.910,0.045,0.672,0.194,0.015,0.000,0.075,0.910,0.076,0.924,S,L,1,-1
587732135923482705,31,24,5,0,1,4,2,0,0.774,0.161,0.000,0.032,0.129,0.065,0.000,0.608,0.314,0.775,0.354,U,M,0,0
587725040094478435,37,29,6,1,0,5,2,0,0.784,0.162,0.027,0.000,0.135,0.054,0.000,0.784,0.162,0.953,0.196,U,M,0,0
587735348575600747,32,4,28,0,27,1,0,0,0.125,0.875,0.000,0.844,0.031,0.000,0.000,0.052,0.948,0.052,0.948,S,L,1,-1
587726014534647940,25,19,3,0,0,3,3,0,0.760,0.120,0.000,0.000,0.120,0.120,0.000,0.760,0.120,0.902,0.098,U,M,0,0
588298661963432041,53,1,50,0,49,1,1,1,0.019,0.943,0.000,0.925,0.019,0.019,0.019,0.005,0.957,0.005,0.995,S,L,1,-1
587726015608389823,58,55,3,0,2,1,0,0,0.948,0.052,0.000,0.034,0.017,0.000,0.000,0.896,0.104,1.017,-0.017,E,M,0,0
587729386616389759,33,31,2,1,0,1,0,0,0.939,0.061,0.030,0.000,0.030,0.000,0.000,0.888,0.112,1.009,-0.009,U,M,0,0
587741722820280347,59,0,59,0,58,1,0,0,0.000,1.000,0.000,0.983,0.017,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587739505007198302,26,14,9,3,0,6,3,0,0.538,0.346,0.115,0.000,0.231,0.115,0.000,0.231,0.604,0.365,0.737,U,L,0,1
587732769983299703,34,33,0,0,0,0,1,0,0.971,0.000,0.000,0.000,0.000,0.029,0.000,0.971,0.000,1.000,0.000,E,M,0,0
588017947741782123,62,54,7,1,0,6,1,0,0.871,0.113,0.016,0.000,0.097,0.016,0.000,0.777,0.205,0.980,0.214,U,M,0,0
587724648722792623,62,37,12,0,0,12,8,5,0.597,0.194,0.000,0.000,0.194,0.129,0.081,0.589,0.201,0.860,0.321,U,M,0,0
588017604147806290,62,0,62,62,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588017112370249859,31,3,28,25,0,3,0,0,0.097,0.903,0.806,0.000,0.097,0.000,0.000,0.064,0.936,0.064,0.936,S,L,1,1
588295840177389601,32,0,32,31,1,0,0,0,0.000,1.000,0.969,0.031,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587739099137376322,24,10,13,1,7,5,1,0,0.417,0.542,0.042,0.292,0.208,0.042,0.000,0.229,0.723,0.351,0.751,S,L,1,-1
588017627766325406,25,1,24,0,23,1,0,0,0.040,0.960,0.000,0.920,0.040,0.000,0.000,0.023,0.977,0.023,0.977,S,L,1,-1
588017625081970802,34,23,0,0,0,0,3,8,0.676,0.000,0.000,0.000,0.000,0.088,0.235,0.676,0.000,1.000,0.000,U,M,0,0
587725816413814888,23,19,1,0,0,1,3,0,0.826,0.043,0.000,0.000,0.043,0.130,0.000,0.806,0.062,0.929,0.071,U,M,0,0
587726032251191421,23,21,1,0,0,1,1,0,0.913,0.043,0.000,0.000,0.043,0.043,0.000,0.878,0.077,0.919,0.081,E,M,0,0
587739303680540780,18,10,8,1,1,6,0,0,0.556,0.444,0.056,0.056,0.333,0.000,0.000,0.345,0.655,0.466,0.534,S,L,0,-1
588017721719128188,56,52,4,0,1,3,0,0,0.929,0.071,0.000,0.018,0.054,0.000,0.000,0.926,0.074,0.926,0.074,U,M,0,0
587725550675820653,32,29,2,0,0,2,1,0,0.906,0.062,0.000,0.000,0.062,0.031,0.000,0.768,0.191,0.947,0.193,U,M,0,0
587725816413814800,25,18,7,0,1,6,0,0,0.720,0.280,0.000,0.040,0.240,0.000,0.000,0.450,0.550,0.450,0.550,S,M,0,0
588848901525930026,46,1,35,27,1,7,3,7,0.022,0.761,0.587,0.022,0.152,0.065,0.152,0.022,0.761,0.028,0.972,U,L,1,1
587739607554064516,37,9,24,12,2,10,2,2,0.243,0.649,0.324,0.054,0.270,0.054,0.054,0.150,0.736,0.259,0.869,U,L,1,1
588017702396231717,22,15,7,2,2,3,0,0,0.682,0.318,0.091,0.091,0.136,0.000,0.000,0.682,0.318,0.842,0.270,U,M,0,0
587733080276467874,27,1,26,0,21,5,0,0,0.037,0.963,0.000,0.778,0.185,0.000,0.000,0.018,0.982,0.018,0.982,S,L,1,-1
587739607554130017,29,1,28,0,28,0,0,0,0.034,0.966,0.000,0.966,0.000,0.000,0.000,0.034,0.966,0.034,0.966,S,L,1,-1
587741533328179313,52,7,42,28,3,11,2,1,0.135,0.808,0.538,0.058,0.212,0.038,0.019,0.030,0.906,0.032,0.968,S,L,1,1
587729387690131561,57,36,16,3,0,13,3,2,0.632,0.281,0.053,0.000,0.228,0.053,0.035,0.627,0.285,0.821,0.368,U,M,0,0
587732135386611831,27,13,10,0,2,8,4,0,0.481,0.370,0.000,0.074,0.296,0.148,0.000,0.189,0.606,0.317,0.783,U,L,0,1
588017604684677250,31,18,9,1,0,8,3,1,0.581,0.290,0.032,0.000,0.258,0.097,0.032,0.323,0.506,0.428,0.572,U,L,0,1
587735694833418331,40,33,5,1,1,3,2,0,0.825,0.125,0.025,0.025,0.075,0.050,0.000,0.765,0.183,0.942,0.214,U,M,0,0
587726013997842542,25,11,13,2,1,10,1,0,0.440,0.520,0.080,0.040,0.400,0.040,0.000,0.205,0.746,0.330,0.774,S,L,1,1
588017566027088009,47,21,23,0,9,14,2,1,0.447,0.489,0.000,0.191,0.298,0.043,0.021,0.207,0.714,0.346,0.813,U,L,1,-1
587726032251191462,51,8,43,35,1,7,0,0,0.157,0.843,0.686,0.020,0.137,0.000,0.000,0.038,0.962,0.038,0.962,S,L,1,1
588848901525930152,38,1,37,0,37,0,0,0,0.026,0.974,0.000,0.974,0.000,0.000,0.000,0.026,0.974,0.026,0.974,S,L,1,-1
587729385542713357,54,2,49,43,0,6,2,1,0.037,0.907,0.796,0.000,0.111,0.037,0.019,0.037,0.907,0.039,0.961,S,L,1,1
587738570314612852,72,14,53,8,11,34,5,0,0.194,0.736,0.111,0.153,0.472,0.069,0.000,0.041,0.879,0.045,0.955,U,L,1,1
587726015608455304,28,0,28,0,26,2,0,0,0.000,1.000,0.000,0.929,0.071,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588017604684677270,23,0,23,0,23,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587732771057041524,35,18,17,0,2,15,0,0,0.514,0.486,0.000,0.057,0.429,0.000,0.000,0.416,0.584,0.416,0.584,S,M,0,0
588017722255999050,30,6,23,0,15,8,1,0,0.200,0.767,0.000,0.500,0.267,0.033,0.000,0.064,0.899,0.066,0.934,U,L,1,-1
587741532254437492,31,15,14,5,0,9,2,0,0.484,0.452,0.161,0.000,0.290,0.065,0.000,0.251,0.670,0.376,0.743,S,L,0,1
587732770520170692,35,13,22,2,14,6,0,0,0.371,0.629,0.057,0.400,0.171,0.000,0.000,0.371,0.629,0.492,0.508,U,L,1,-1
588017948278653050,48,31,16,5,4,7,1,0,0.646,0.333,0.104,0.083,0.146,0.021,0.000,0.573,0.406,0.585,0.415,U,M,0,0
587739507154681936,27,8,19,0,1,18,0,0,0.296,0.704,0.000,0.037,0.667,0.000,0.000,0.110,0.890,0.268,0.844,S,L,1,-1
588017720108515471,30,3,27,0,25,2,0,0,0.100,0.900,0.000,0.833,0.067,0.000,0.000,0.060,0.940,0.060,0.940,S,L,1,-1
587739608627871863,22,2,20,0,16,4,0,0,0.091,0.909,0.000,0.727,0.182,0.000,0.000,0.027,0.973,0.027,0.973,S,L,1,-1
587726015608455352,74,16,53,11,16,26,4,1,0.216,0.716,0.149,0.216,0.351,0.054,0.014,0.054,0.867,0.059,0.941,U,L,1,-1
587726032788062358,20,14,4,0,2,2,1,1,0.700,0.200,0.000,0.100,0.100,0.050,0.050,0.486,0.386,0.557,0.443,U,M,0,0
587729153598750837,34,32,2,1,0,1,0,0,0.941,0.059,0.029,0.000,0.029,0.000,0.000,0.900,0.100,1.021,-0.021,E,M,0,0
587738951487717522,56,13,41,1,31,9,2,0,0.232,0.732,0.018,0.554,0.161,0.036,0.000,0.098,0.863,0.204,0.963,S,L,1,-1
587739721898131537,30,0,28,28,0,0,1,1,0.000,0.933,0.933,0.000,0.000,0.033,0.033,0.000,0.933,0.000,1.000,S,L,1,1
588011122503254112,34,31,3,1,0,2,0,0,0.912,0.088,0.029,0.000,0.059,0.000,0.000,0.843,0.157,0.964,0.036,E,M,0,0
587731870172512346,64,3,61,0,59,2,0,0,0.047,0.953,0.000,0.922,0.031,0.000,0.000,0.022,0.978,0.022,0.978,S,L,1,-1
587724648722858133,55,35,18,1,2,15,2,0,0.636,0.327,0.018,0.036,0.273,0.036,0.000,0.289,0.655,0.460,0.723,S,M,0,0
588017704543715442,52,2,49,1,48,0,1,0,0.038,0.942,0.019,0.923,0.000,0.019,0.000,0.038,0.942,0.039,0.961,S,L,1,-1
587722983353352398,58,0,54,0,54,0,1,3,0.000,0.931,0.000,0.931,0.000,0.017,0.052,0.000,0.931,0.000,1.000,S,L,1,-1
588017627766325453,34,31,2,1,0,1,1,0,0.912,0.059,0.029,0.000,0.029,0.029,0.000,0.893,0.077,0.921,0.079,E,M,0,0
587741601495646263,62,4,57,54,1,2,0,1,0.065,0.919,0.871,0.016,0.032,0.000,0.016,0.065,0.919,0.066,0.934,S,L,1,1
588017626155712699,31,0,31,30,1,0,0,0,0.000,1.000,0.968,0.032,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587739609701613685,35,0,35,1,34,0,0,0,0.000,1.000,0.029,0.971,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588848901525995659,61,53,7,0,1,6,1,0,0.869,0.115,0.000,0.016,0.098,0.016,0.000,0.740,0.240,0.944,0.248,U,M,0,0
588011122503254125,33,31,1,0,0,1,0,1,0.939,0.030,0.000,0.000,0.030,0.000,0.030,0.895,0.072,0.926,0.074,E,M,0,0
587726032788127806,33,13,20,1,1,18,0,0,0.394,0.606,0.030,0.030,0.545,0.000,0.000,0.342,0.658,0.463,0.537,S,M,1,0
588017112370249905,31,29,2,0,0,2,0,0,0.935,0.065,0.000,0.000,0.065,0.000,0.000,0.935,0.065,0.935,0.065,E,M,0,0
587726031177515135,26,19,6,0,1,5,0,1,0.731,0.231,0.000,0.038,0.192,0.000,0.038,0.565,0.391,0.764,0.354,U,M,0,0
587725816413814916,28,3,24,14,0,10,0,1,0.107,0.857,0.500,0.000,0.357,0.000,0.036,0.037,0.925,0.038,0.962,S,L,1,1
587739721898131552,59,5,54,1,31,22,0,0,0.085,0.915,0.017,0.525,0.373,0.000,0.000,0.026,0.974,0.026,0.974,S,L,1,-1
587739505007263758,27,3,23,0,22,1,1,0,0.111,0.852,0.000,0.815,0.037,0.037,0.000,0.111,0.852,0.215,0.897,S,L,1,-1
587724648185987221,34,18,3,0,0,3,4,9,0.529,0.088,0.000,0.000,0.088,0.118,0.265,0.529,0.088,0.888,0.112,U,M,0,0
588011122503254137,60,58,1,0,1,0,1,0,0.967,0.017,0.000,0.017,0.000,0.017,0.000,0.956,0.027,0.973,0.027,E,M,0,0
587741603106324544,62,10,51,45,2,4,1,0,0.161,0.823,0.726,0.032,0.065,0.016,0.000,0.082,0.901,0.083,0.917,S,L,1,1
588017720645451874,34,20,10,0,0,10,3,1,0.588,0.294,0.000,0.000,0.294,0.088,0.029,0.407,0.455,0.472,0.528,U,M,0,0
587729388227067957,56,48,3,1,1,1,3,2,0.857,0.054,0.018,0.018,0.018,0.054,0.036,0.839,0.071,0.922,0.078,U,M,0,0
588017566027153579,37,1,35,35,0,0,1,0,0.027,0.946,0.946,0.000,0.000,0.027,0.000,0.015,0.957,0.015,0.985,S,L,1,1
587728679005192342,37,30,4,0,1,3,3,0,0.811,0.108,0.000,0.027,0.081,0.081,0.000,0.811,0.108,0.920,0.080,U,M,0,0
587739505544134760,38,5,33,0,4,29,0,0,0.132,0.868,0.000,0.105,0.763,0.000,0.000,0.059,0.941,0.059,0.941,S,L,1,-1
588017626692649034,29,1,15,0,10,5,8,5,0.034,0.517,0.000,0.345,0.172,0.276,0.172,0.012,0.531,0.022,0.978,U,L,1,-1
588017566027218948,29,26,1,0,0,1,2,0,0.897,0.034,0.000,0.000,0.034,0.069,0.000,0.870,0.059,0.936,0.064,E,M,0,0
588017566027219025,31,28,2,0,1,1,1,0,0.903,0.065,0.000,0.032,0.032,0.032,0.000,0.845,0.121,0.946,0.054,U,M,0,0
587739506081005594,35,5,30,29,0,1,0,0,0.143,0.857,0.829,0.000,0.029,0.000,0.000,0.037,0.963,0.037,0.963,S,L,1,1
587739302606864516,26,10,16,11,1,4,0,0,0.385,0.615,0.423,0.038,0.154,0.000,0.000,0.144,0.856,0.306,0.804,S,L,1,1
587726032788127898,33,22,9,1,4,4,2,0,0.667,0.273,0.030,0.121,0.121,0.061,0.000,0.569,0.367,0.720,0.413,U,M,0,0
587739721361326144,30,3,25,2,20,3,1,1,0.100,0.833,0.067,0.667,0.100,0.033,0.033,0.100,0.833,0.207,0.909,S,L,1,-1
587729388227068049,72,68,2,0,0,2,1,1,0.944,0.028,0.000,0.000,0.028,0.014,0.014,0.914,0.057,0.941,0.059,E,M,0,0
588017720108580945,30,26,1,0,0,1,0,3,0.867,0.033,0.000,0.000,0.033,0.000,0.100,0.824,0.071,0.921,0.079,U,M,0,0
587725816413814968,30,23,6,1,2,3,1,0,0.767,0.200,0.033,0.067,0.100,0.033,0.000,0.537,0.419,0.562,0.438,U,M,0,0
587725552823304369,71,0,61,0,61,0,0,10,0.000,0.859,0.000,0.859,0.000,0.000,0.141,0.000,0.859,0.000,1.000,S,L,1,-1
587725816413814972,26,21,1,0,0,1,1,3,0.808,0.038,0.000,0.000,0.038,0.038,0.115,0.770,0.070,0.917,0.083,U,M,0,0
587741723357282317,61,0,61,0,61,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587726031714386084,51,37,3,0,3,0,5,6,0.725,0.059,0.000,0.059,0.000,0.098,0.118,0.723,0.062,0.921,0.079,U,M,0,0
588011122503254180,33,29,2,0,0,2,2,0,0.879,0.061,0.000,0.000,0.061,0.061,0.000,0.802,0.131,0.910,0.090,U,M,0,0
587738569240936608,31,2,29,26,1,2,0,0,0.065,0.935,0.839,0.032,0.065,0.000,0.000,0.022,0.978,0.022,0.978,S,L,1,1
587732135386677272,33,2,31,15,1,15,0,0,0.061,0.939,0.455,0.030,0.455,0.000,0.000,0.047,0.953,0.047,0.953,S,L,1,1
587739505007263911,37,30,6,1,0,5,1,0,0.811,0.162,0.027,0.000,0.135,0.027,0.000,0.608,0.357,0.783,0.364,U,L,0,1
587725040631546027,36,34,1,0,0,1,1,0,0.944,0.028,0.000,0.000,0.028,0.028,0.000,0.912,0.059,0.939,0.061,U,M,0,0
587739405708886127,51,1,49,48,1,0,0,1,0.020,0.961,0.941,0.020,0.000,0.000,0.020,0.011,0.970,0.011,0.989,S,L,1,1
588017111833444467,67,4,50,44,1,5,2,11,0.060,0.746,0.657,0.015,0.075,0.030,0.164,0.032,0.771,0.040,0.960,U,L,1,1
587738947221127300,28,9,18,4,5,9,1,0,0.321,0.643,0.143,0.179,0.321,0.036,0.000,0.058,0.895,0.061,0.939,S,L,1,1
588017949352460482,55,47,7,3,0,4,1,0,0.855,0.127,0.055,0.000,0.073,0.018,0.000,0.804,0.178,0.890,0.110,U,M,0,0
588009370691567779,26,23,1,0,1,0,2,0,0.885,0.038,0.000,0.038,0.000,0.077,0.000,0.853,0.068,0.926,0.074,U,M,0,0
587741721746669673,26,0,26,1,25,0,0,0,0.000,1.000,0.038,0.962,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587738568167194844,37,1,36,34,0,2,0,0,0.027,0.973,0.919,0.000,0.054,0.000,0.000,0.027,0.973,0.027,0.973,S,L,1,1
587739303680671816,31,4,25,0,6,19,2,0,0.129,0.806,0.000,0.194,0.613,0.065,0.000,0.052,0.880,0.056,0.944,S,L,1,-1
587725551212757087,23,11,12,0,0,12,0,0,0.478,0.522,0.000,0.000,0.522,0.000,0.000,0.233,0.767,0.395,0.708,S,M,1,0
587738951487783092,57,33,23,10,3,10,1,0,0.579,0.404,0.175,0.053,0.175,0.018,0.000,0.264,0.711,0.442,0.750,S,L,0,1
588017112370315371,52,44,5,1,2,2,3,0,0.846,0.096,0.019,0.038,0.038,0.058,0.000,0.662,0.259,0.866,0.309,U,M,0,0
587734892218941566,23,22,0,0,0,0,1,0,0.957,0.000,0.000,0.000,0.000,0.043,0.000,0.957,0.000,1.000,0.000,E,M,0,0
588009370691567787,28,9,18,8,0,10,0,1,0.321,0.643,0.286,0.000,0.357,0.000,0.036,0.112,0.845,0.278,0.835,S,L,1,1
587726016145457245,55,6,49,1,48,0,0,0,0.109,0.891,0.018,0.873,0.000,0.000,0.000,0.035,0.965,0.035,0.965,S,L,1,-1
587735347501990118,65,14,49,46,0,3,0,2,0.215,0.754,0.708,0.000,0.046,0.000,0.031,0.046,0.918,0.048,0.952,S,L,1,1
587725040631546069,33,24,3,0,2,1,3,3,0.727,0.091,0.000,0.061,0.030,0.091,0.091,0.675,0.136,0.931,0.197,U,M,0,0
587741603106390107,41,0,38,0,37,1,0,3,0.000,0.927,0.000,0.902,0.024,0.000,0.073,0.000,0.927,0.000,1.000,S,L,1,-1
587738950950977666,31,11,20,7,1,12,0,0,0.355,0.645,0.226,0.032,0.387,0.000,0.000,0.142,0.858,0.307,0.817,S,L,1,-1
587734892219007047,24,20,2,1,1,0,2,0,0.833,0.083,0.042,0.042,0.000,0.083,0.000,0.735,0.172,0.911,0.204,U,M,0,0
587734891682136161,37,4,16,5,0,11,3,14,0.108,0.432,0.135,0.000,0.297,0.081,0.378,0.039,0.474,0.076,0.924,U,L,1,1
588017721719259228,23,1,21,1,17,3,1,0,0.043,0.913,0.043,0.739,0.130,0.043,0.000,0.037,0.920,0.039,0.961,S,L,1,-1
587741601495777391,65,2,41,39,0,2,0,22,0.031,0.631,0.600,0.000,0.031,0.000,0.338,0.011,0.645,0.017,0.983,U,L,1,1
587739719213908092,65,0,65,0,65,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587725039020933276,56,16,38,1,0,37,1,1,0.286,0.679,0.018,0.000,0.661,0.018,0.018,0.286,0.679,0.420,0.756,U,M,1,0
588017110759768087,64,0,64,0,59,5,0,0,0.000,1.000,0.000,0.922,0.078,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587732484360765538,24,0,24,23,1,0,0,0,0.000,1.000,0.958,0.042,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587725040094675142,27,9,15,7,0,8,2,1,0.333,0.556,0.259,0.000,0.296,0.074,0.037,0.103,0.758,0.212,0.890,U,L,1,1
588017703470104649,65,59,5,1,1,3,0,1,0.908,0.077,0.015,0.015,0.046,0.000,0.015,0.878,0.106,1.013,-0.013,E,M,0,0
587732772130914424,65,63,1,0,1,0,1,0,0.969,0.015,0.000,0.015,0.000,0.015,0.000,0.952,0.032,0.967,0.033,E,M,0,0
588298663037304865,51,9,42,0,34,8,0,0,0.176,0.824,0.000,0.667,0.157,0.000,0.000,0.118,0.882,0.279,0.882,S,L,1,-1
588017704006975624,59,20,32,6,3,23,7,0,0.339,0.542,0.102,0.051,0.390,0.119,0.000,0.104,0.746,0.214,0.958,U,L,1,-1
587732482213281980,64,23,39,2,16,21,2,0,0.359,0.609,0.031,0.250,0.328,0.031,0.000,0.103,0.857,0.236,0.956,U,L,1,-1
588017703470104673,52,42,10,1,0,9,0,0,0.808,0.192,0.019,0.000,0.173,0.000,0.000,0.555,0.445,0.555,0.445,U,M,0,0
587724648722989092,32,0,32,0,31,1,0,0,0.000,1.000,0.000,0.969,0.031,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588017721719259267,22,0,22,0,20,2,0,0,0.000,1.000,0.000,0.909,0.091,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588011122503319721,34,32,2,1,0,1,0,0,0.941,0.059,0.029,0.000,0.029,0.000,0.000,0.900,0.100,1.021,-0.021,E,M,0,0
587734891682136201,40,2,38,1,30,7,0,0,0.050,0.950,0.025,0.750,0.175,0.000,0.000,0.038,0.962,0.038,0.962,S,L,1,-1
588011122503319734,34,32,1,0,0,1,1,0,0.941,0.029,0.000,0.000,0.029,0.029,0.000,0.929,0.042,0.957,0.043,E,M,0,0
588017627766456427,29,1,28,27,1,0,0,0,0.034,0.966,0.931,0.034,0.000,0.000,0.000,0.034,0.966,0.034,0.966,S,L,1,1
588013383818281073,40,0,40,40,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587732590642724977,27,26,0,0,0,0,1,0,0.963,0.000,0.000,0.000,0.000,0.037,0.000,0.963,0.000,1.000,0.000,E,M,0,0
588017721719259276,30,3,27,25,0,2,0,0,0.100,0.900,0.833,0.000,0.067,0.000,0.000,0.049,0.951,0.049,0.951,S,L,1,1
588295841788133483,65,0,65,0,64,1,0,0,0.000,1.000,0.000,0.985,0.015,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587725039020998805,33,2,30,2,27,1,1,0,0.061,0.909,0.061,0.818,0.030,0.030,0.000,0.011,0.958,0.011,0.989,S,L,1,-1
587731891116572790,33,1,32,31,1,0,0,0,0.030,0.970,0.939,0.030,0.000,0.000,0.000,0.030,0.970,0.030,0.970,S,L,1,1
587739504470458507,34,3,31,9,2,20,0,0,0.088,0.912,0.265,0.059,0.588,0.000,0.000,0.067,0.933,0.067,0.933,S,L,1,-1
587739721898262676,42,1,38,0,22,16,2,1,0.024,0.905,0.000,0.524,0.381,0.048,0.024,0.005,0.923,0.005,0.995,S,L,1,-1
587739608628002915,22,14,8,2,2,4,0,0,0.636,0.364,0.091,0.091,0.182,0.000,0.000,0.405,0.595,0.526,0.474,U,L,0,-1
587725040631611583,63,35,19,6,3,10,6,3,0.556,0.302,0.095,0.048,0.159,0.095,0.048,0.390,0.447,0.466,0.534,U,L,0,1
588017979967275108,26,7,15,7,0,8,1,3,0.269,0.577,0.269,0.000,0.308,0.038,0.115,0.060,0.750,0.074,0.926,U,L,1,1
588011123577061553,57,0,57,0,56,1,0,0,0.000,1.000,0.000,0.982,0.018,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587738947221192832,34,1,33,0,33,0,0,0,0.029,0.971,0.000,0.971,0.000,0.000,0.000,0.011,0.989,0.011,0.989,S,L,1,-1
588017605221679208,36,0,35,32,3,0,0,1,0.000,0.972,0.889,0.083,0.000,0.000,0.028,0.000,0.972,0.000,1.000,S,L,1,1
587732483287023732,55,0,55,55,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587732134313001037,39,35,2,0,0,2,2,0,0.897,0.051,0.000,0.000,0.051,0.051,0.000,0.837,0.107,0.937,0.063,E,M,0,0
587726033325129834,24,12,12,1,2,9,0,0,0.500,0.500,0.042,0.083,0.375,0.000,0.000,0.419,0.581,0.419,0.581,S,M,1,0
587738948294934717,29,3,26,6,0,20,0,0,0.103,0.897,0.207,0.000,0.690,0.000,0.000,0.022,0.978,0.022,0.978,S,L,1,1
587724648186118245,61,5,56,1,50,5,0,0,0.082,0.918,0.016,0.820,0.082,0.000,0.000,0.082,0.918,0.082,0.918,S,L,1,-1
588017721719259299,25,4,20,19,0,1,1,0,0.160,0.800,0.760,0.000,0.040,0.040,0.000,0.061,0.896,0.064,0.936,S,L,1,1
