OBJID,EL_RAW,CS_RAW,DEB_AMATEUR,EXPERT
587738950417055783,0,1,S,L
587725039561539800,0,1,S,L
587729386618355907,1,0,U,M
587725040098410616,1,0,U,M
587739097529843763,0,1,S,L
588017570849947765,0,1,S,L
588017627769012237,1,0,E,M
587729158966476935,1,0,U,M
588017627232141364,0,1,S,L
587732483826253926,0,1,S,L
587732590107754664,0,1,S,L
587724650337271960,0,1,S,L
587735695372386453,0,1,S,M
587724650874142877,0,1,U,M
588011122505089131,1,0,U,M
587738569781477476,1,0,U,L
587732483826253945,0,1,S,L
587739707401764923,1,0,U,L
587738569781477391,0,1,S,L
588017948281536605,0,1,S,L
587732591718301811,1,0,E,M
587724649800401077,0,1,S,L
587739706328023196,0,1,S,L
587741602572796090,0,1,S,L
588017625621659769,0,1,S,L
588017705084321908,0,1,S,L
588017111836000344,1,0,E,M
588017949355278408,1,0,U,M
587739505547346024,0,1,S,L
587732484899995661,1,0,E,M
588298661966118941,0,1,S,L
588298664113537101,0,1,S,L
588017627769077831,1,0,E,M
588017704547516545,0,1,S,L
588011217522589888,1,0,S,L
587739098603585583,0,1,S,L
588011219670007933,0,1,S,L
587739707938635879,0,1,S,L
587726033865736318,0,1,S,L
587733081352437869,1,0,U,M
587738574605648107,0,1,S,L
587735696982933584,0,1,U,L
587739721364668500,0,1,S,L
588017571923755086,0,1,S,L
587735430690242674,1,0,E,M
587729159503413411,1,0,U,L
587722983894155401,0,1,S,L
587726031718252706,0,1,S,L
588017978359611457,0,1,S,L
587738950954057734,0,1,S,L
587722983894155415,0,1,S,L
587724649800466620,1,0,U,M
587738572995166221,0,1,S,L
588011218596331623,0,1,S,L
587724649800532049,1,0,U,M
588017625621725346,0,1,U,L
587732483826319450,0,1,S,L
587726031718318179,0,1,S,L
587733081352503372,1,0,E,M
587733196770705509,1,0,U,M
587726015075516563,0,1,S,L
588007005252681836,1,0,U,M
587738568707801249,0,1,U,L
587728678469959812,1,0,U,M
587739505547411651,0,1,S,L
587732589571014740,0,1,S,L
588848901529927859,1,0,U,M
587724649800532063,1,0,E,M
588017990685753432,0,1,U,L
587724649800532079,1,0,E,M
587732482215837786,0,1,S,L
588017605761237082,0,1,S,L
587739706864959645,0,1,S,L
587732484900061293,0,1,S,L
588013383820574750,0,1,S,L
587724650337403106,1,0,U,M
588017110225518732,0,1,S,L
588017978896482382,0,1,S,L
587724649800532107,1,0,U,M
587732769987297389,0,1,S,L
587726033865801854,1,0,U,M
587724650337403121,1,0,U,M
587724649800532139,1,0,U,M
588011124652572775,0,1,S,L
587735665838391471,0,1,U,L
588017603613819014,0,1,U,L
588848898845573288,0,1,S,L
588017109688713336,1,0,U,M
587724650874339426,0,1,S,L
587739407859581009,0,1,S,L
587738575142584521,0,1,S,L
587735665838391322,1,0,E,M
587729160577220710,0,1,U,L
588848900993056942,1,0,E,M
587739720827863198,0,1,S,L
587726031181447362,1,0,U,M
587738574068908251,0,1,S,L
587724648189984891,0,1,S,M
587732591181561982,0,1,U,L
587725040098607202,1,0,U,M
587738570855350390,0,1,S,L
587739406249033879,0,1,S,L
588010880376373399,0,0,U,M
588848901529993308,1,0,U,M
587722984431091923,0,1,S,M
587732483826384917,1,0,E,M
587738570318479472,0,1,S,L
587725818562805852,0,1,S,L
587732770524168349,1,0,S,L
587726015612518446,0,1,U,M
588017978896482485,0,1,S,L
587733197307576470,1,0,U,M
588017948281667666,0,1,S,L
587729158966673552,0,1,S,L
588007005252681759,0,1,U,L
587735664764715125,0,1,S,L
587739720291057827,0,1,U,L
587725039024865495,1,0,U,M
587725041172349083,0,1,S,L
588010879302631628,0,1,S,L
587724648189985000,1,0,U,M
588848901529993346,1,0,E,M
588013383820640360,1,0,U,M
587725040635478212,1,0,U,M
587739407322775573,0,1,S,L
587724648189985031,1,0,U,M
587738950954123314,0,1,U,L
587724648189985042,1,0,U,M
587738573532102849,0,1,S,L
587725039561736435,1,0,U,M
587735665301586016,0,1,S,L
587732483289579623,0,1,S,L
587739406249099328,0,1,S,L
587733196233965642,0,1,S,L
587739303147077750,0,1,S,L
587739099140587578,0,1,S,L
587728677933154486,1,0,U,M
587738950954123377,0,1,S,L
588848899382575217,0,1,S,L
587732136999714869,0,1,S,L
587736805619073197,0,1,S,L
587722984431157417,0,1,S,L
587739706865090767,0,1,S,L
588017626695467160,0,1,S,L
587725040635543712,1,0,U,M
587739405712228387,0,1,S,L
587739505547542643,0,1,S,L
588007006326423633,0,1,S,L
587722982283739269,0,1,S,L
587738573532102908,0,1,U,L
587725550677459120,1,0,U,M
587732769987428401,0,1,S,L
587725040098672806,1,0,U,M
587725039561801815,1,0,E,M
588017626158661744,0,1,S,L
587739721901670511,0,0,U,L
587725039024931011,1,0,U,M
587738953101606936,0,1,S,L
588017979970289795,0,1,S,L
588007006326423654,0,1,S,L
587732483289579687,0,1,S,L
588017570850209848,1,0,U,M
587726033865932864,0,1,S,L
588017571923951660,0,1,S,L
587732483826450479,1,0,E,M
587725817489129559,0,1,S,L
588848898845769739,1,0,U,M
587738953101606952,0,1,S,L
587724649800728722,1,0,E,M
587724649263857833,1,0,E,M
587739406249164911,0,1,S,L
587739303147143242,0,1,S,L
587728678470025353,0,1,S,L
587738952027930726,0,1,S,L
587739719217447009,1,0,U,L
588013383283835010,0,1,S,L
587739720291188831,0,1,S,L
588017570850275431,0,1,S,L
588017704010907803,0,1,S,L
588017722259079255,0,1,S,L
587735666912133276,1,0,U,L
588011123042091173,0,1,S,L
588848900456382549,1,0,E,M
588848899382640918,1,0,U,M
587725040635609312,0,1,S,M
587725040635609316,1,0,S,M
587735430690439233,1,0,U,L
588007003642200171,0,1,S,L
588013382747029638,0,1,S,L
587725040635609323,1,0,U,M
587739609168281703,0,1,U,L
587726033865998489,0,1,S,L
587725040098738222,1,0,E,M
588848900993253453,0,1,S,L
587726016149520542,1,0,E,M
587729160577417348,1,0,S,M
587725041172480165,1,0,E,M
587722983894417548,0,1,S,L
587726033329127646,1,0,U,M
587724649263923312,1,0,E,M
587725040635674689,1,0,E,M
587728679006896261,1,0,U,M
588010880376570030,1,0,U,M
587738952027930755,0,1,S,L
587739706865156346,0,1,S,L
587726033329127551,1,0,U,M
587726033865998524,1,0,U,M
588017990686015609,0,1,S,L
587739506084479100,1,0,U,L
587725040635674704,1,0,E,M
587725040635674721,1,0,U,M
587738570318676165,0,1,S,L
588011217522786370,1,0,U,M
588298662503252066,0,1,S,L
588848900993318939,1,0,U,M
587726033866063984,1,0,U,M
587726033866063969,1,0,U,M
588010879839699113,0,1,S,L
588011124115767494,1,0,E,M
587733197307707537,0,1,S,L
587726016149586039,1,0,U,M
587726033866063998,1,0,E,M
587735666375327925,0,1,S,L
588011124115832911,1,0,E,M
587738575142780992,0,1,S,L
587732482752839832,0,1,S,L
588848899919577128,1,0,U,M
588848899382706315,1,0,U,M
588017977286131833,0,1,S,L
587724648190181499,0,1,S,L
587725040635674829,0,1,S,L
587732591718498408,0,1,S,L
587725040098803933,1,0,E,M
588017111836262513,0,1,S,L
587738568171257883,0,1,S,L
588010880376569959,1,0,U,M
587738570318676216,1,0,S,M
587735695909453955,0,1,S,L
587726014002102332,0,1,S,L
587725040635674874,1,0,U,M
587732484900192393,0,1,S,L
587739506621415568,0,1,S,L
588017979970420825,0,1,S,L
588010878766022759,0,1,S,L
587728679006961762,0,1,S,L
587736804008722435,0,1,S,L
588017705084715140,0,1,S,L
587732591718498435,1,0,U,M
587726033866064069,1,0,U,M
587738572995428441,0,1,U,L
588013382747095184,1,0,E,M
588298661966446729,1,0,U,M
587733195160354886,0,1,S,L
587735666912198720,0,1,S,L
587738572995428459,0,1,U,L
587724648727117967,0,1,S,L
587732590108016789,1,0,U,M
587736803471851619,0,1,S,L
587729157893193762,1,0,U,M
587738574069104863,0,1,S,L
587726015612780664,1,0,U,M
587739098603913349,0,1,U,L
588007005252812845,0,1,U,L
588007005252812869,1,0,U,M
587726015612780676,1,0,U,M
587729160577548403,1,0,U,M
587729388229165089,1,0,U,M
587736804545593484,0,1,S,L
587729160577548408,0,1,S,L
587726014539038844,0,1,S,L
587729160577548420,1,0,E,M
587725039025127566,1,0,U,M
587726032792387771,0,1,U,L
587739720291319911,0,1,S,L
587729160577548426,0,1,S,M
587733197844578461,1,0,U,M
588017702937362534,0,1,S,L
588298663576993822,0,1,S,L
587725039561998565,1,0,U,M
587736805619335268,0,1,S,L
588298662503317688,0,1,S,L
587729157893259355,0,1,S,L
588017605224628322,0,1,S,L
587732134315622530,1,0,U,M
587733197844643973,1,0,U,M
588017604687822891,0,1,S,L
587732769987625145,0,1,U,L
587739506084610202,0,1,S,L
587724648190312560,1,0,E,M
587733081889570969,1,0,U,M
587725040098934912,1,0,U,M
587732590644887577,0,1,S,L
588017570850406588,1,0,U,M
588017603614081088,0,1,S,L
587739302610468893,0,1,S,L
587729387692294301,1,0,U,M
588017626158858278,1,0,E,M
587726031181840502,0,1,S,L
587739408396714189,0,1,S,L
587733081889570865,1,0,U,M
587732483826581577,1,0,U,M
588010878766088353,0,1,S,L
587726031181840418,1,0,E,M
588017990686146721,0,1,S,L
587725816952389702,1,0,U,M
588017571387342950,1,0,E,M
587729387692359779,1,0,U,M
587735665838588034,0,1,U,L
588848901530320968,1,0,E,M
588017625621987383,0,1,S,L
587732591718564005,1,0,U,M
587724648190312614,1,0,U,M
587738568708259976,0,1,S,L
587735429080023152,1,0,U,M
587733197844644019,0,1,U,L
587725039562064047,1,0,U,M
587729158430130269,0,1,S,L
587733197844644012,0,1,S,L
588017626158858315,0,1,S,L
588017569776730304,1,0,E,M
587733197844644009,0,1,S,L
587735665838587962,0,1,S,L
588017625085182139,0,1,S,L
587732135926169762,0,1,U,L
587733196770967675,0,1,S,L
587738951491256419,0,1,S,L
587736805082529938,1,0,U,M
588010877692412107,0,1,S,L
587739706328481945,0,1,S,L
587736805082529944,1,0,U,M
587729160577679464,1,0,U,M
588007004179136634,1,0,U,M
587729386081812669,1,0,U,M
588017702400557189,1,0,E,M
588017720111857772,1,0,U,M
587724650874732589,0,1,S,L
588011219670204486,0,1,S,L
587733197844643922,0,1,S,L
588011219133399145,0,1,S,L
588017702400557138,1,0,U,M
587724648190378131,0,1,U,L
588011217522851980,1,0,U,M
588017571924279380,0,1,S,L
588010877692412030,0,1,S,L
587726031181906063,0,1,U,L
587725039562129567,0,1,U,L
588017569776795778,1,0,U,L
588017111836393547,0,1,S,L
588017570313666619,1,0,U,M
588017603614146729,0,1,S,L
588017721185599530,1,0,U,M
587739096993497192,0,1,S,L
587724648190378144,1,0,U,M
587735666912264372,1,0,U,M
588017702400557245,1,0,U,M
587738951491321960,0,1,S,L
587726014002299033,1,0,E,M
587722981747196080,0,1,U,L
588017991759953964,0,1,S,L
588017719575052391,0,1,S,L
588017704548040886,0,1,S,L
587735666912329846,1,0,E,M
587738574606106770,0,1,S,L
587726031181906109,1,0,U,M
587736805619466348,1,0,E,M
587725039562129615,1,0,U,M
587738570318872748,0,1,S,L
587725040635936847,1,0,U,M
588010880376832109,0,1,S,L
587735695909585022,0,1,U,L
588017571387408543,0,1,S,L
588017990149406806,0,0,U,L
587739609168543831,0,1,S,L
587725039562195053,1,0,U,L
587725039562195062,1,0,U,M
587739505010999352,0,1,S,L
587732134852558884,1,0,S,M
587733080279089194,1,0,U,M
588013383820902509,0,1,S,L
588017570850603108,0,1,S,L
588848898846097554,1,0,S,M
587736802935177330,0,1,S,L
588010878766219439,0,1,S,L
587739505547870381,0,1,S,L
587732482216165503,0,1,S,L
587736805619466369,1,0,U,M
587732771061497960,0,1,S,L
587736805619531842,1,0,U,M
587739406249427179,0,1,S,L
588017606298435702,1,0,E,M
587738574606106907,0,1,S,L
587733195697356923,1,0,U,M
587724648190443669,1,0,U,M
587725041172807835,1,0,S,M
588011219133399191,0,1,S,L
587725551751331958,1,0,U,M
587735430153765046,0,1,S,L
587738570318938258,0,1,S,L
587733197844709580,0,1,S,L
588013384357773392,0,1,S,L
587732591718629444,0,1,S,L
587736805082660954,1,0,U,M
587725551214461071,0,1,S,L
587724648190443679,1,0,U,M
587733080279154787,0,1,S,L
587735695372779579,1,0,E,M
587724649264250982,1,0,U,M
587739610242285575,0,1,S,L
587732591181824046,1,0,U,M
587728679007092868,0,1,S,M
587725039025389708,0,1,S,L
588017990686343259,0,1,S,L
588017702937559151,1,0,E,M
588848900993646718,1,0,E,M
588017948282060879,0,1,S,L
588017979433746603,1,0,U,L
587735696983326810,0,1,S,L
587739720828321935,0,1,S,L
587735664764977304,1,0,U,M
587726031718907924,0,1,U,L
587722982821068957,1,0,U,M
587725040099131568,1,0,U,M
587726016686784651,1,0,U,M
587732590108147843,1,0,U,M
587733081352831160,1,0,U,M
588017625622118445,0,1,S,L
588017111836459132,1,0,U,M
587738574606172376,0,1,S,L
587732483289907215,0,1,S,L
587739096993562788,0,1,S,L
587739505011130442,0,1,S,L
587739096456757338,0,1,S,L
587739721365192827,0,1,S,L
587733197844709467,0,1,S,L
587733079742349345,0,1,S,L
587738573532495894,0,1,S,L
588017704011300956,0,1,S,L
587735694835974257,0,1,S,L
588017702400688261,1,0,U,M
587732771061563605,0,1,S,L
587738574606172418,0,1,S,L
587733081352831181,1,0,U,M
587726014002430118,0,1,S,L
587732591718695047,0,1,S,L
588017702400753670,1,0,U,M
587732482753036448,0,1,S,L
587735694835974281,1,0,U,M
587732592255500426,1,0,U,M
588848898846163132,0,1,S,L
588848899919904993,0,1,S,L
587739706865549316,0,1,S,L
588848899919904995,1,0,U,M
587735695372845162,0,1,S,M
587732483289907396,0,1,S,L
587726014539301011,0,1,S,L
587733081352831208,1,0,U,M
588017627232731183,0,1,S,L
587722983357939897,1,0,U,M
587732482753036468,0,1,S,L
587732771598499954,0,1,S,L
587739099140980854,0,1,S,L
588017627769536601,1,0,E,M
588011124115964061,1,0,U,L
587732484363583571,0,1,S,L
587739506084872248,0,1,S,L
588010878229479570,0,1,S,L
587729386618814622,1,0,U,M
587732482216231046,0,1,S,L
587733080816025743,0,1,S,L
587739707402420304,0,1,S,L
587739304221212787,0,1,S,L
588011122505482274,0,1,U,L
587739302610665635,1,0,S,L
587725041172938909,1,0,U,L
587726015613108311,0,1,S,L
588017721185730679,0,1,S,L
588011124115963985,0,1,S,L
587729157893521590,0,1,U,L
587732483826778258,0,1,S,L
588017605761695802,0,1,U,L
587733080816025761,1,0,U,M
588017625622184154,0,1,S,L
588017109689172041,0,1,S,L
587725041172938922,1,0,U,M
587726032792715387,0,1,U,L
587739304758083647,0,1,S,L
587725041709809831,1,0,U,M
588848900993712274,0,0,S,L
587736804545921146,1,0,E,M
587732482753101974,0,1,S,L
587724648727445651,0,1,U,L
588017978897006784,0,1,S,L
588017625622184170,0,1,S,L
587738570855940241,0,1,S,L
587726015613108356,0,1,S,L
588017626159054944,0,1,S,L
587735694836039760,1,0,U,M
587725041709809846,0,1,S,L
587735664765042839,0,1,S,L
587739706328744055,0,1,S,L
588017571924475992,0,1,S,L
588848898846228631,1,0,U,M
587736804009050287,1,0,U,M
588010880377028751,1,0,U,M
587739507158614167,0,1,S,L
588017979433877529,0,1,S,L
587732591181889703,0,1,U,M
587732134852690053,1,0,U,M
588017627769602263,0,1,S,L
587739707939291244,0,1,S,L
587735695909715990,0,1,S,L
588017606298566816,0,1,S,L
587725041709875308,0,1,S,L
588848899920035958,1,0,U,M
588298663040385182,0,1,S,M
587739405712752774,1,0,S,L
587735667449266232,0,1,S,L
588017111299719253,1,0,U,L
588010878229545131,0,1,S,L
587739719217905801,0,1,S,L
587729158430458029,0,1,S,L
588017705085173797,1,0,E,M
588017111299719258,0,1,S,L
587726014539432113,0,1,S,L
588298663040385207,0,1,S,L
587724649801252998,1,0,U,M
588017626159120515,1,0,U,M
588011218596659391,0,1,S,L
587738950417776731,0,1,S,L
588017605761761406,1,0,U,M
587739407323299964,0,1,U,L
587736805619728453,0,1,S,M
587722984431812751,1,0,U,L
587738574069432608,0,1,S,L
588013383821033593,0,1,S,L
588017570850799754,1,0,U,M
588017627769602301,1,0,U,M
587732482753167462,0,1,S,L
588017571387670641,1,0,U,M
588017569777057934,0,0,U,L
588017605224890502,0,1,S,L
587726031719039196,1,0,U,M
588017605224890504,1,0,U,M
588017627232796813,0,1,S,L
588017625622249660,0,1,S,L
587735696983392376,0,1,S,L
587725040099328093,0,1,S,L
587725040099328018,1,0,U,M
588011124116029524,0,1,S,L
588298664114127016,0,1,S,L
588017978897072245,0,1,S,L
587732483826843813,0,1,U,L
587739506621808666,0,1,S,L
588848898846359573,0,1,S,L
587735665301913774,0,1,S,L
587732484363714690,1,0,U,M
587726014539432192,1,0,U,M
587736803472310396,1,0,E,M
588017626159120568,1,0,U,M
587726016150044864,1,0,U,M
588298663577256115,0,1,S,L
587738568708587646,0,1,S,L
588007004179333224,1,0,U,M
588007004179333219,1,0,U,M
587726014539497612,0,1,U,L
588017703474626716,0,1,S,L
588017704548368392,1,0,E,M
587738568171716750,0,1,S,L
587735696983457896,0,0,S,L
587733081352962149,1,0,E,M
587726016150110325,0,1,S,L
587735431227637904,1,0,U,M
587732769988018365,0,1,U,L
587738569245458534,1,0,U,M
588017626159120605,0,1,S,L
588298662503645348,1,0,U,M
587739407860236306,0,1,S,L
587729387155685427,0,1,U,M
587725041173069932,1,0,U,M
587738569782329465,0,1,S,L
588011124116029613,0,1,S,L
587732770524889316,0,1,S,L
587733195697487910,0,1,S,L
587722984431878326,0,1,S,L
587732589571407967,1,0,E,M
588848900456972458,1,0,U,M
587739719754842313,0,1,S,L
587733195160682534,0,1,S,L
587732484363714609,1,0,U,M
587738569245524033,0,1,S,L
587738570319200380,1,0,U,M
587735431227637942,0,1,S,M
587735694836105348,0,1,U,M
588011217523048617,1,0,U,L
587726014539497682,1,0,U,L
587738572458950828,0,1,S,L
587732590108278812,0,1,S,L
588013383821099138,0,1,S,L
587739706865745956,0,1,S,L
588017569777123484,0,1,S,L
587732134852755549,0,1,S,M
588017948819128427,0,1,S,L
588011217523048495,0,1,S,L
588011217523048627,1,0,U,L
587732771598696580,0,1,S,L
587736805082923126,1,0,U,M
587739720291713085,0,1,U,L
587738568708653194,0,1,S,L
587729160041201813,0,1,U,L
588017605224956101,0,1,S,L
588298662503645389,0,1,S,L
588017704011563025,1,0,U,M
587736805619794049,1,0,U,M
587732135926431847,1,0,E,M
588010878229676245,0,1,S,L
588017625622315066,0,1,S,L
587732484900585627,1,0,U,M
587736805619794082,1,0,U,M
587729158430588988,0,1,S,L
587726016150175890,1,0,U,M
587722982821330980,1,0,U,M
587729386618880117,0,1,S,L
587735696446652504,0,1,U,L
587724649801384094,0,0,S,M
587724650875125954,0,1,S,L
588011217523048649,1,0,U,L
587739608632000600,0,1,U,L
587735666912526501,1,0,U,M
588017627769733283,0,1,S,L
587732771061825704,0,1,S,L
587738568171847775,0,1,S,L
588017626159186114,1,0,U,M
587739610242547839,0,1,S,L
587732771598696522,0,1,S,L
587738568171847786,1,0,E,M
588013383821099080,0,1,S,L
587722984431943826,1,0,U,M
587729387692556432,1,0,U,M
587726032256041114,0,1,U,M
588013384357970014,0,1,S,L
588017990149734564,0,1,U,L
587724649801449631,1,0,U,M
587738568171847799,1,0,U,M
587732484900585648,1,0,U,M
587722983358202036,0,1,S,L
587732772135567588,1,0,U,L
587739706865746029,0,1,S,L
587739507158745241,0,1,S,L
587726014002692282,1,0,U,M
587739706865746045,0,1,S,L
587724650338320494,1,0,U,M
587739096993824961,0,1,S,L
587725817489457285,1,0,U,M
587722982284460272,0,1,S,L
587732135926497406,1,0,E,M
587725040099459212,0,1,S,L
587733079205675123,1,0,U,M
587739719218102365,0,1,S,L
587739719754907807,0,1,S,L
587722984432009339,1,0,U,M
588017722259603507,0,1,S,L
587726014002757664,0,1,S,L
587725041710071976,1,0,U,M
587739406249754748,0,1,S,L
587738573532758033,0,1,S,L
587732483826909328,1,0,E,M
587735429617156259,1,0,U,M
587725041710071990,0,1,S,L
587725040099459247,0,1,S,L
588017627769733341,0,1,S,L
587725041710072004,1,0,U,M
588017627232927875,0,1,S,L
587726016150241394,1,0,U,M
588017979434074174,0,1,S,L
587722981747654822,0,1,S,L
587726015076499484,0,1,S,L
587733195160748135,1,0,U,M
587739707402682371,0,1,S,L
