OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
587738946139783278,33,1,31,0,15,16,1,0,0.030,0.939,0.000,0.455,0.485,0.030,0.000,0.009,0.960,S,L,0,0
587726100409942172,54,35,17,1,1,15,2,0,0.648,0.315,0.019,0.019,0.278,0.037,0.000,0.629,0.333,U,M,0,0
588848899901358256,25,10,1,0,0,1,2,12,0.400,0.040,0.000,0.000,0.040,0.080,0.480,0.303,0.062,U,N,1,0
587728668803072380,31,0,30,0,30,0,0,1,0.000,0.968,0.000,0.968,0.000,0.000,0.032,0.000,0.968,S,L,0,0
587732578831106450,20,18,2,0,0,2,0,0,0.900,0.100,0.000,0.000,0.100,0.000,0.000,0.900,0.100,E,M,0,0
587727178985701504,26,15,8,0,1,7,3,0,0.577,0.308,0.000,0.038,0.269,0.115,0.000,0.428,0.444,U,M,0,0
587726031715500245,35,29,5,0,1,4,1,0,0.829,0.143,0.000,0.029,0.114,0.029,0.000,0.657,0.307,U,M,0,0
587733428159250588,62,3,57,56,0,1,0,2,0.048,0.919,0.903,0.000,0.016,0.000,0.032,0.048,0.919,S,L,0,0
587734623778308327,49,1,48,41,0,7,0,0,0.020,0.980,0.837,0.000,0.143,0.000,0.000,0.004,0.996,S,L,0,0
587731868552265870,62,0,59,0,57,2,0,3,0.000,0.952,0.000,0.919,0.032,0.000,0.048,0.000,0.952,S,L,0,0
587738067262505316,26,1,25,13,0,12,0,0,0.038,0.962,0.500,0.000,0.462,0.000,0.000,0.016,0.984,S,L,0,0
587725775068922098,48,47,1,0,1,0,0,0,0.979,0.021,0.000,0.021,0.000,0.000,0.000,0.964,0.036,E,M,0,0
587739376163618987,23,3,20,0,16,4,0,0,0.130,0.870,0.000,0.696,0.174,0.000,0.000,0.045,0.955,S,L,0,0
587734621633708172,58,18,36,28,1,7,3,1,0.310,0.621,0.483,0.017,0.121,0.052,0.017,0.143,0.778,U,L,0,0
587726033867112557,35,12,21,2,16,3,2,0,0.343,0.600,0.057,0.457,0.086,0.057,0.000,0.071,0.853,S,L,0,0
587735430154223689,44,41,2,0,0,2,0,1,0.932,0.045,0.000,0.000,0.045,0.000,0.023,0.903,0.074,E,M,0,0
587725591723311357,30,15,15,0,1,14,0,0,0.500,0.500,0.000,0.033,0.467,0.000,0.000,0.400,0.600,S,M,0,0
587735347483574466,39,39,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587732135384055842,34,33,1,0,0,1,0,0,0.971,0.029,0.000,0.000,0.029,0.000,0.000,0.951,0.049,E,M,0,0
587739131879293108,58,2,25,2,11,12,6,25,0.034,0.431,0.034,0.190,0.207,0.103,0.431,0.020,0.441,U,L,0,0
588017604695752886,38,5,27,25,0,2,6,0,0.132,0.711,0.658,0.000,0.053,0.158,0.000,0.059,0.776,U,L,0,0
588848899904831516,29,0,29,29,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736915689996571,25,1,8,5,1,2,1,15,0.040,0.320,0.200,0.040,0.080,0.040,0.600,0.031,0.326,U,N,1,1
587731521736343762,65,12,53,1,0,52,0,0,0.185,0.815,0.015,0.000,0.800,0.000,0.000,0.104,0.896,S,M,0,0
587729227152097459,56,0,56,55,1,0,0,0,0.000,1.000,0.982,0.018,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588015509276655726,29,23,6,0,0,6,0,0,0.793,0.207,0.000,0.000,0.207,0.000,0.000,0.547,0.453,U,M,0,0
587727214422982975,31,0,31,31,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736619857150102,62,20,3,1,0,2,6,33,0.323,0.048,0.016,0.000,0.032,0.097,0.532,0.323,0.048,U,N,1,1
587736618790224159,51,10,40,0,35,5,1,0,0.196,0.784,0.000,0.686,0.098,0.020,0.000,0.047,0.931,S,L,0,0
587736618791076259,34,6,27,12,0,15,1,0,0.176,0.794,0.353,0.000,0.441,0.029,0.000,0.061,0.907,S,L,0,0
587734621100900442,37,16,19,4,0,15,1,1,0.432,0.514,0.108,0.000,0.405,0.027,0.027,0.226,0.710,S,L,0,0
587730816829816854,26,1,7,0,5,2,4,14,0.038,0.269,0.000,0.192,0.077,0.154,0.538,0.030,0.275,U,N,1,1
587741532253519916,30,3,15,6,2,7,0,12,0.100,0.500,0.200,0.067,0.233,0.000,0.400,0.086,0.513,U,N,1,0
587732581515002091,24,1,20,3,7,10,0,3,0.042,0.833,0.125,0.292,0.417,0.000,0.125,0.025,0.849,S,L,0,0
587729653422948741,56,8,41,1,32,8,5,2,0.143,0.732,0.018,0.571,0.143,0.089,0.036,0.055,0.812,S,L,0,0
588017625632276514,30,28,1,0,0,1,0,1,0.933,0.033,0.000,0.000,0.033,0.000,0.033,0.889,0.076,U,M,0,0
588017949362618478,32,0,19,11,0,8,5,8,0.000,0.594,0.344,0.000,0.250,0.156,0.250,0.000,0.594,U,L,0,0
587732702859624692,47,22,19,0,6,13,6,0,0.468,0.404,0.000,0.128,0.277,0.128,0.000,0.169,0.653,U,L,0,0
587725550138359911,54,1,53,53,0,0,0,0,0.019,0.981,0.981,0.000,0.000,0.000,0.000,0.009,0.991,S,L,0,0
588017604683890791,34,10,24,0,23,1,0,0,0.294,0.706,0.000,0.676,0.029,0.000,0.000,0.187,0.813,S,L,0,0
588297863642939419,62,1,61,56,3,2,0,0,0.016,0.984,0.903,0.048,0.032,0.000,0.000,0.010,0.990,S,L,0,0
587733079198203956,46,34,7,4,0,3,5,0,0.739,0.152,0.087,0.000,0.065,0.109,0.000,0.466,0.369,U,L,0,0
587736812058902723,55,0,55,55,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587742061598736559,59,0,58,56,1,1,0,1,0.000,0.983,0.949,0.017,0.017,0.000,0.017,0.000,0.983,S,L,0,0
587725470662525163,19,17,2,0,0,2,0,0,0.895,0.105,0.000,0.000,0.105,0.000,0.000,0.810,0.190,U,M,0,0
587729970179998056,76,0,74,1,73,0,0,2,0.000,0.974,0.013,0.961,0.000,0.000,0.026,0.000,0.974,S,L,0,0
587722983346667631,65,63,1,0,0,1,1,0,0.969,0.015,0.000,0.000,0.015,0.015,0.000,0.966,0.018,E,M,0,0
587727222471131318,26,0,13,4,0,9,0,13,0.000,0.500,0.154,0.000,0.346,0.000,0.500,0.000,0.500,U,N,1,0
587736478662787213,54,6,47,0,38,9,1,0,0.111,0.870,0.000,0.704,0.167,0.019,0.000,0.042,0.938,S,L,0,0
587727220876902662,32,1,30,23,2,5,0,1,0.031,0.938,0.719,0.062,0.156,0.000,0.031,0.007,0.961,S,L,0,0
587733412055810181,56,49,0,0,0,0,6,1,0.875,0.000,0.000,0.000,0.000,0.107,0.018,0.875,0.000,E,M,0,0
587741490898796764,27,0,26,0,26,0,0,1,0.000,0.963,0.000,0.963,0.000,0.000,0.037,0.000,0.963,S,L,0,0
587732053241364971,78,0,76,74,1,1,0,2,0.000,0.974,0.949,0.013,0.013,0.000,0.026,0.000,0.974,S,L,0,0
587735694832042089,33,25,2,0,0,2,6,0,0.758,0.061,0.000,0.000,0.061,0.182,0.000,0.758,0.061,U,M,0,0
587732153107218604,30,0,30,0,30,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587725550668284014,32,9,21,6,0,15,1,1,0.281,0.656,0.188,0.000,0.469,0.031,0.031,0.069,0.854,S,L,0,0
587726014548082902,30,17,4,1,1,2,6,3,0.567,0.133,0.033,0.033,0.067,0.200,0.100,0.567,0.133,U,M,0,0
588010878763073613,39,5,30,25,1,4,4,0,0.128,0.769,0.641,0.026,0.103,0.103,0.000,0.030,0.858,U,L,0,0
587733603182772330,37,0,31,29,1,1,1,5,0.000,0.838,0.784,0.027,0.027,0.027,0.135,0.000,0.838,S,L,0,0
587741821603282995,24,3,19,0,18,1,1,1,0.125,0.792,0.000,0.750,0.042,0.042,0.042,0.059,0.855,S,L,0,0
587739457763934392,37,0,37,35,0,2,0,0,0.000,1.000,0.946,0.000,0.054,0.000,0.000,0.000,1.000,S,L,0,0
587735665302962256,63,51,12,1,4,7,0,0,0.810,0.190,0.016,0.063,0.111,0.000,0.000,0.684,0.316,U,M,0,0
587733428159578329,37,0,37,0,37,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017626165084347,27,0,27,0,27,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587734948595630184,39,23,16,2,1,13,0,0,0.590,0.410,0.051,0.026,0.333,0.000,0.000,0.568,0.432,U,M,0,0
587735666395316579,27,25,1,0,0,1,1,0,0.926,0.037,0.000,0.000,0.037,0.037,0.000,0.912,0.050,E,M,0,0
587735343721480527,29,7,20,11,1,8,2,0,0.241,0.690,0.379,0.034,0.276,0.069,0.000,0.073,0.847,U,L,0,0
587726031181906109,35,28,3,0,0,3,4,0,0.800,0.086,0.000,0.000,0.086,0.114,0.000,0.775,0.110,U,M,0,0
587733440507478131,56,1,55,1,52,2,0,0,0.018,0.982,0.018,0.929,0.036,0.000,0.000,0.005,0.995,S,L,0,0
587724240157999176,29,0,9,0,8,1,4,16,0.000,0.310,0.000,0.276,0.034,0.138,0.552,0.000,0.310,U,N,1,1
588018252684853447,36,29,6,2,0,4,1,0,0.806,0.167,0.056,0.000,0.111,0.028,0.000,0.703,0.267,U,M,0,0
587727942960349258,34,10,23,0,0,23,1,0,0.294,0.676,0.000,0.000,0.676,0.029,0.000,0.141,0.827,S,M,0,0
587725503945048342,24,16,7,1,2,4,1,0,0.667,0.292,0.042,0.083,0.167,0.042,0.000,0.483,0.468,U,M,0,0
587741600414433403,37,0,37,37,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588011123576799346,31,28,3,0,0,3,0,0,0.903,0.097,0.000,0.000,0.097,0.000,0.000,0.863,0.137,U,M,0,0
588011122506596478,21,10,8,3,0,5,3,0,0.476,0.381,0.143,0.000,0.238,0.143,0.000,0.144,0.644,U,L,0,0
587730774953754930,33,31,2,0,1,1,0,0,0.939,0.061,0.000,0.030,0.030,0.000,0.000,0.881,0.119,U,M,0,0
587725469597958242,34,26,6,1,1,4,2,0,0.765,0.176,0.029,0.029,0.118,0.059,0.000,0.756,0.185,U,M,0,0
588011102641717392,26,8,16,0,7,9,1,1,0.308,0.615,0.000,0.269,0.346,0.038,0.038,0.179,0.738,U,L,0,0
587733195697487910,52,1,49,47,0,2,0,2,0.019,0.942,0.904,0.000,0.038,0.000,0.038,0.019,0.942,S,L,0,0
587736620397363256,56,20,23,0,20,3,2,11,0.357,0.411,0.000,0.357,0.054,0.036,0.196,0.136,0.575,U,L,0,0
587728947975684313,58,0,52,51,1,0,1,5,0.000,0.897,0.879,0.017,0.000,0.017,0.086,0.000,0.897,S,L,0,0
587727222483321021,39,2,37,1,34,2,0,0,0.051,0.949,0.026,0.872,0.051,0.000,0.000,0.027,0.973,S,L,0,0
587739099138293843,57,0,53,1,51,1,1,3,0.000,0.930,0.018,0.895,0.018,0.018,0.053,0.000,0.930,S,L,0,0
587738946679603255,51,5,5,0,4,1,1,40,0.098,0.098,0.000,0.078,0.020,0.020,0.784,0.098,0.098,U,L,1,1
587735743157567910,32,30,2,0,0,2,0,0,0.938,0.062,0.000,0.000,0.062,0.000,0.000,0.938,0.062,E,M,0,0
587726033319821428,63,51,9,1,1,7,3,0,0.810,0.143,0.016,0.016,0.111,0.048,0.000,0.481,0.432,U,M,0,0
587731911500693679,67,1,64,64,0,0,1,1,0.015,0.955,0.955,0.000,0.000,0.015,0.015,0.008,0.962,S,L,0,0
587726031712157862,36,1,35,0,35,0,0,0,0.028,0.972,0.000,0.972,0.000,0.000,0.000,0.028,0.972,S,L,0,0
587725818028818591,41,1,40,36,2,2,0,0,0.024,0.976,0.878,0.049,0.049,0.000,0.000,0.012,0.988,S,L,0,0
587724233178284101,26,0,26,26,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587728679004733548,25,19,4,1,0,3,2,0,0.760,0.160,0.040,0.000,0.120,0.080,0.000,0.760,0.160,U,M,0,0
587735661545717823,37,34,1,0,0,1,2,0,0.919,0.027,0.000,0.000,0.027,0.054,0.000,0.902,0.044,E,M,0,0
588013382199279737,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587739506623381584,69,0,22,21,0,1,0,47,0.000,0.319,0.304,0.000,0.014,0.000,0.681,0.000,0.319,U,N,1,1
587739646199595152,34,13,20,0,0,20,1,0,0.382,0.588,0.000,0.000,0.588,0.029,0.000,0.074,0.885,S,L,0,0
588023046936002827,23,3,5,1,2,2,1,14,0.130,0.217,0.043,0.087,0.087,0.043,0.609,0.089,0.239,U,N,1,1
588298664654405670,43,40,0,0,0,0,3,0,0.930,0.000,0.000,0.000,0.000,0.070,0.000,0.930,0.000,E,M,0,0
588848901525995659,61,53,7,0,1,6,1,0,0.869,0.115,0.000,0.016,0.098,0.016,0.000,0.740,0.240,U,M,0,0
588848901516230767,22,3,16,0,16,0,3,0,0.136,0.727,0.000,0.727,0.000,0.136,0.000,0.038,0.814,S,L,0,0
587726877276438663,72,66,5,0,0,5,1,0,0.917,0.069,0.000,0.000,0.069,0.014,0.000,0.892,0.094,U,M,0,0
588017979954561092,36,0,36,1,35,0,0,0,0.000,1.000,0.028,0.972,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735344254681643,33,0,32,32,0,0,0,1,0.000,0.970,0.970,0.000,0.000,0.000,0.030,0.000,0.970,S,L,0,0
588013384356003907,31,22,7,0,2,5,2,0,0.710,0.226,0.000,0.065,0.161,0.065,0.000,0.639,0.294,U,M,0,0
587741708882346132,28,3,23,0,15,8,2,0,0.107,0.821,0.000,0.536,0.286,0.071,0.000,0.025,0.899,S,L,0,0
587742190976106747,48,2,46,41,0,5,0,0,0.042,0.958,0.854,0.000,0.104,0.000,0.000,0.007,0.993,S,L,0,0
587725469061873772,45,37,2,0,0,2,6,0,0.822,0.044,0.000,0.000,0.044,0.133,0.000,0.822,0.044,E,M,0,0
587739115235901717,28,0,27,27,0,0,0,1,0.000,0.964,0.964,0.000,0.000,0.000,0.036,0.000,0.964,S,L,0,0
588018055659389135,36,17,19,11,3,5,0,0,0.472,0.528,0.306,0.083,0.139,0.000,0.000,0.098,0.902,S,L,0,0
588297865251455128,53,52,1,0,0,1,0,0,0.981,0.019,0.000,0.000,0.019,0.000,0.000,0.981,0.019,E,M,0,0
587728950124216477,33,0,33,32,0,1,0,0,0.000,1.000,0.970,0.000,0.030,0.000,0.000,0.000,1.000,S,L,0,0
587736919972642860,58,53,3,0,0,3,2,0,0.914,0.052,0.000,0.000,0.052,0.034,0.000,0.891,0.074,U,M,0,0
587729970713001990,35,0,35,0,34,1,0,0,0.000,1.000,0.000,0.971,0.029,0.000,0.000,0.000,1.000,S,L,0,0
588018091079499855,32,1,31,0,31,0,0,0,0.031,0.969,0.000,0.969,0.000,0.000,0.000,0.031,0.969,S,L,0,0
587738950413844558,54,6,46,2,28,16,1,1,0.111,0.852,0.037,0.519,0.296,0.019,0.019,0.097,0.866,S,L,0,0
587724233178939549,58,53,2,0,0,2,3,0,0.914,0.034,0.000,0.000,0.034,0.052,0.000,0.913,0.035,E,M,0,0
588017569775747167,19,1,18,0,17,1,0,0,0.053,0.947,0.000,0.895,0.053,0.000,0.000,0.033,0.967,S,L,0,0
587735665852743716,71,0,70,70,0,0,0,1,0.000,0.986,0.986,0.000,0.000,0.000,0.014,0.000,0.986,S,L,0,0
588848900986044478,30,7,23,1,0,22,0,0,0.233,0.767,0.033,0.000,0.733,0.000,0.000,0.196,0.804,S,M,0,0
587729776364814348,34,1,33,28,0,5,0,0,0.029,0.971,0.824,0.000,0.147,0.000,0.000,0.025,0.975,S,L,0,0
588010358539550937,26,11,13,0,2,11,2,0,0.423,0.500,0.000,0.077,0.423,0.077,0.000,0.423,0.500,U,M,0,0
587732136454783126,57,0,57,57,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017703484915965,28,8,18,0,13,5,1,1,0.286,0.643,0.000,0.464,0.179,0.036,0.036,0.047,0.862,S,L,0,0
588017705076326468,38,29,8,1,0,7,1,0,0.763,0.211,0.026,0.000,0.184,0.026,0.000,0.737,0.236,U,M,0,0
588017722255016076,29,4,25,0,15,10,0,0,0.138,0.862,0.000,0.517,0.345,0.000,0.000,0.062,0.938,S,L,0,0
587724241772806386,23,12,9,0,3,6,2,0,0.522,0.391,0.000,0.130,0.261,0.087,0.000,0.199,0.675,U,L,0,0
587735240100610183,57,52,1,1,0,0,4,0,0.912,0.018,0.018,0.000,0.000,0.070,0.000,0.865,0.057,U,M,0,0
587736585500688565,26,0,22,21,0,1,1,3,0.000,0.846,0.808,0.000,0.038,0.038,0.115,0.000,0.846,S,L,0,0
587732469847490850,33,0,32,30,1,1,0,1,0.000,0.970,0.909,0.030,0.030,0.000,0.030,0.000,0.970,S,L,0,0
588017722256785499,66,12,52,2,42,8,0,2,0.182,0.788,0.030,0.636,0.121,0.000,0.030,0.069,0.898,S,L,0,0
587732484896850046,22,15,6,0,0,6,1,0,0.682,0.273,0.000,0.000,0.273,0.045,0.000,0.503,0.444,U,M,0,0
587737809565909224,30,27,1,0,1,0,2,0,0.900,0.033,0.000,0.033,0.000,0.067,0.000,0.825,0.097,U,M,0,0
587735742079828040,60,0,21,19,0,2,10,29,0.000,0.350,0.317,0.000,0.033,0.167,0.483,0.000,0.350,U,N,1,0
587728949050736734,70,44,7,2,0,5,0,19,0.629,0.100,0.029,0.000,0.071,0.000,0.271,0.594,0.130,U,L,0,0
587736542547738833,63,4,59,1,55,3,0,0,0.063,0.937,0.016,0.873,0.048,0.000,0.000,0.031,0.969,S,L,0,0
588298662506725476,27,22,0,0,0,0,4,1,0.815,0.000,0.000,0.000,0.000,0.148,0.037,0.815,0.000,E,M,0,0
588018055131169364,29,2,26,0,23,3,0,1,0.069,0.897,0.000,0.793,0.103,0.000,0.034,0.069,0.897,S,L,0,0
588017703464665189,48,45,1,0,0,1,2,0,0.938,0.021,0.000,0.000,0.021,0.042,0.000,0.921,0.037,E,M,0,0
587736940375834851,51,0,51,1,50,0,0,0,0.000,1.000,0.020,0.980,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727227843444821,32,8,22,0,16,6,1,1,0.250,0.688,0.000,0.500,0.188,0.031,0.031,0.113,0.818,S,L,0,0
587735236342251760,38,23,6,4,0,2,4,5,0.605,0.158,0.105,0.000,0.053,0.105,0.132,0.371,0.306,U,L,0,0
587739408396189899,20,1,19,5,1,13,0,0,0.050,0.950,0.250,0.050,0.650,0.000,0.000,0.050,0.950,S,L,0,0
587736940909035538,37,1,35,31,2,2,1,0,0.027,0.946,0.838,0.054,0.054,0.027,0.000,0.007,0.965,S,L,0,0
588016891714338978,20,17,2,0,0,2,1,0,0.850,0.100,0.000,0.000,0.100,0.050,0.000,0.727,0.215,U,M,0,0
587729160038187162,41,30,9,1,1,7,2,0,0.732,0.220,0.024,0.024,0.171,0.049,0.000,0.732,0.220,U,M,0,0
587728668801106153,27,24,3,0,0,3,0,0,0.889,0.111,0.000,0.000,0.111,0.000,0.000,0.795,0.205,U,M,0,0
587739828738850951,29,6,20,18,1,1,3,0,0.207,0.690,0.621,0.034,0.034,0.103,0.000,0.077,0.808,U,L,0,0
587731513145884817,67,49,15,1,3,11,3,0,0.731,0.224,0.015,0.045,0.164,0.045,0.000,0.716,0.239,U,M,0,0
588015507681116324,24,21,3,0,0,3,0,0,0.875,0.125,0.000,0.000,0.125,0.000,0.000,0.835,0.165,U,M,0,0
587725551201288411,35,33,2,0,0,2,0,0,0.943,0.057,0.000,0.000,0.057,0.000,0.000,0.891,0.109,U,M,0,0
587732153103679582,23,12,10,2,0,8,1,0,0.522,0.435,0.087,0.000,0.348,0.043,0.000,0.312,0.637,U,M,0,0
588007005806920084,28,21,5,0,2,3,1,1,0.750,0.179,0.000,0.071,0.107,0.036,0.036,0.609,0.310,U,M,0,0
587736583889944595,32,7,2,0,0,2,8,15,0.219,0.062,0.000,0.000,0.062,0.250,0.469,0.219,0.062,U,M,1,0
587725040089235580,33,0,32,1,30,1,1,0,0.000,0.970,0.030,0.909,0.030,0.030,0.000,0.000,0.970,S,L,0,0
587738372741792473,45,1,44,0,43,1,0,0,0.022,0.978,0.000,0.956,0.022,0.000,0.000,0.008,0.992,S,L,0,0
587732582053642405,40,2,35,0,35,0,2,1,0.050,0.875,0.000,0.875,0.000,0.050,0.025,0.023,0.901,S,L,0,0
587731174380994999,41,17,20,4,2,14,3,1,0.415,0.488,0.098,0.049,0.341,0.073,0.024,0.113,0.751,U,L,0,0
588017991773520201,56,0,56,0,55,1,0,0,0.000,1.000,0.000,0.982,0.018,0.000,0.000,0.000,1.000,S,L,0,0
587732050016600139,31,1,30,0,28,2,0,0,0.032,0.968,0.000,0.903,0.065,0.000,0.000,0.014,0.986,S,L,0,0
587736941990510836,53,15,5,0,0,5,2,31,0.283,0.094,0.000,0.000,0.094,0.038,0.585,0.202,0.122,U,N,1,1
587736752467214521,56,29,27,2,9,16,0,0,0.518,0.482,0.036,0.161,0.286,0.000,0.000,0.255,0.745,S,L,0,0
588298664647524546,58,16,4,1,0,3,5,33,0.276,0.069,0.017,0.000,0.052,0.086,0.569,0.269,0.075,U,N,1,1
587739376694919330,27,0,20,17,1,2,3,4,0.000,0.741,0.630,0.037,0.074,0.111,0.148,0.000,0.741,U,L,0,0
587732771582902427,39,30,6,2,1,3,3,0,0.769,0.154,0.051,0.026,0.077,0.077,0.000,0.714,0.207,U,M,0,0
588017705090089160,26,2,22,1,18,3,0,2,0.077,0.846,0.038,0.692,0.115,0.000,0.077,0.038,0.884,S,L,0,0
587733604260577295,39,0,39,38,0,1,0,0,0.000,1.000,0.974,0.000,0.026,0.000,0.000,0.000,1.000,S,L,0,0
588290881639612554,39,28,7,2,1,4,1,3,0.718,0.179,0.051,0.026,0.103,0.026,0.077,0.516,0.353,U,M,0,0
587735349103165591,31,0,30,29,1,0,0,1,0.000,0.968,0.935,0.032,0.000,0.000,0.032,0.000,0.968,S,L,0,0
587735239571669188,28,1,27,0,10,17,0,0,0.036,0.964,0.000,0.357,0.607,0.000,0.000,0.018,0.982,S,L,0,0
587739809947058255,26,1,24,21,1,2,1,0,0.038,0.923,0.808,0.038,0.077,0.038,0.000,0.015,0.946,S,L,0,0
587727179523948635,26,2,23,0,0,23,1,0,0.077,0.885,0.000,0.000,0.885,0.038,0.000,0.029,0.931,S,M,0,0
588017977830473992,38,1,35,0,35,0,1,1,0.026,0.921,0.000,0.921,0.000,0.026,0.026,0.006,0.941,S,L,0,0
587736584980595212,55,42,6,1,1,4,0,7,0.764,0.109,0.018,0.018,0.073,0.000,0.127,0.725,0.146,U,M,0,0
587732484344316142,67,37,26,2,18,6,4,0,0.552,0.388,0.030,0.269,0.090,0.060,0.000,0.367,0.564,U,M,0,0
587729159514685644,38,4,33,26,0,7,1,0,0.105,0.868,0.684,0.000,0.184,0.026,0.000,0.030,0.942,S,L,0,0
587734861608779887,20,3,2,1,0,1,1,14,0.150,0.100,0.050,0.000,0.050,0.050,0.700,0.150,0.100,U,N,1,1
588017721713623164,25,0,10,10,0,0,0,15,0.000,0.400,0.400,0.000,0.000,0.000,0.600,0.000,0.400,U,L,1,1
587730847423529212,39,30,3,0,0,3,1,5,0.769,0.077,0.000,0.000,0.077,0.026,0.128,0.768,0.078,U,M,0,0
587729159520977232,34,9,24,1,5,18,1,0,0.265,0.706,0.029,0.147,0.529,0.029,0.000,0.180,0.789,U,L,0,0
587730021726814389,26,0,25,25,0,0,0,1,0.000,0.962,0.962,0.000,0.000,0.000,0.038,0.000,0.962,S,L,0,0
587725993038250212,36,35,0,0,0,0,1,0,0.972,0.000,0.000,0.000,0.000,0.028,0.000,0.972,0.000,E,M,0,0
587727227845017659,37,33,2,0,0,2,2,0,0.892,0.054,0.000,0.000,0.054,0.054,0.000,0.813,0.127,U,M,0,0
587727876378787957,35,31,2,0,0,2,1,1,0.886,0.057,0.000,0.000,0.057,0.029,0.029,0.843,0.098,E,M,0,0
587734622176084119,31,1,30,30,0,0,0,0,0.032,0.968,0.968,0.000,0.000,0.000,0.000,0.032,0.968,S,L,0,0
587735665857986924,30,14,16,1,1,14,0,0,0.467,0.533,0.033,0.033,0.467,0.000,0.000,0.288,0.712,S,M,0,0
587736478673338653,35,35,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
588848901528158408,54,7,21,0,10,11,4,22,0.130,0.389,0.000,0.185,0.204,0.074,0.407,0.051,0.434,U,N,1,0
588017977809830030,51,15,34,24,1,9,1,1,0.294,0.667,0.471,0.020,0.176,0.020,0.020,0.097,0.856,S,L,0,0
587741722283802765,27,9,0,0,0,0,1,17,0.333,0.000,0.000,0.000,0.000,0.037,0.630,0.333,0.000,U,N,1,1
587735666377818281,59,55,4,3,0,1,0,0,0.932,0.068,0.051,0.000,0.017,0.000,0.000,0.867,0.133,U,M,0,0
587735666376114281,23,21,1,1,0,0,1,0,0.913,0.043,0.043,0.000,0.000,0.043,0.000,0.894,0.062,U,M,0,0
587741491442352286,36,0,34,27,2,5,1,1,0.000,0.944,0.750,0.056,0.139,0.028,0.028,0.000,0.944,S,L,0,0
587735430151602282,25,9,13,0,9,4,3,0,0.360,0.520,0.000,0.360,0.160,0.120,0.000,0.125,0.724,U,L,0,0
588017991232782532,57,17,35,20,1,14,5,0,0.298,0.614,0.351,0.018,0.246,0.088,0.000,0.071,0.819,U,L,0,0
588015507658571954,22,18,4,1,1,2,0,0,0.818,0.182,0.045,0.045,0.091,0.000,0.000,0.641,0.359,U,M,0,0
587731500799885424,28,11,16,12,0,4,1,0,0.393,0.571,0.429,0.000,0.143,0.036,0.000,0.184,0.774,U,L,0,0
588017627773599884,64,10,50,0,44,6,3,1,0.156,0.781,0.000,0.688,0.094,0.047,0.016,0.031,0.899,S,L,0,0
588010880373424200,30,28,0,0,0,0,1,1,0.933,0.000,0.000,0.000,0.000,0.033,0.033,0.933,0.000,E,M,0,0
588023048017739953,32,11,0,0,0,0,4,17,0.344,0.000,0.000,0.000,0.000,0.125,0.531,0.344,0.000,U,N,1,1
587733079742808241,52,15,37,1,29,7,0,0,0.288,0.712,0.019,0.558,0.135,0.000,0.000,0.130,0.870,U,L,0,0
587728931875389686,34,32,1,0,0,1,1,0,0.941,0.029,0.000,0.000,0.029,0.029,0.000,0.941,0.029,E,M,0,0
587735665855299929,31,13,15,1,5,9,1,2,0.419,0.484,0.032,0.161,0.290,0.032,0.065,0.286,0.609,U,L,0,0
587741708871532743,47,35,11,0,5,6,1,0,0.745,0.234,0.000,0.106,0.128,0.021,0.000,0.481,0.489,U,L,0,0
587738947200483557,43,0,42,1,41,0,0,1,0.000,0.977,0.023,0.953,0.000,0.000,0.023,0.000,0.977,S,L,0,0
587733442655289599,30,29,1,1,0,0,0,0,0.967,0.033,0.033,0.000,0.000,0.000,0.000,0.918,0.082,E,M,0,0
588017115055259785,22,5,17,8,1,8,0,0,0.227,0.773,0.364,0.045,0.364,0.000,0.000,0.040,0.960,S,L,0,0
588017567633768572,23,18,3,0,1,2,2,0,0.783,0.130,0.000,0.043,0.087,0.087,0.000,0.728,0.183,U,M,0,0
